id,project_name,contract_name,contract_amount,buyer,supplier,procurement_method
411,南京工业大学中空纤维纳米杂化膜制备装置采购,南京工业大学中空纤维纳米杂化膜制备装置采购,170.0,南京工业大学,未知,公开招标
412,兴化市市级卡口水环境管护项目,兴化市市级卡口水环境管护项目,175.96,兴化市河长制综合协调中心,未知,公开招标
413,小孔径超滤膜制备装置采购,小孔径超滤膜制备装置采购,150.0,南京工业大学,未知,公开招标
414,徐州高新区建设工程安全监管第三方技术服务,徐州高新区建设工程安全监管第三方技术服务,120.0,徐州高新技术产业开发区管理委员会,未知,公开招标
415,常熟市体育中心体育场足球场地及配套设施改造电子屏,常熟市体育中心体育场足球场地及配套设施改造电子屏,98.46,常熟市体育发展中心,未知,公开招标
416,镇江经开区大港片区住宅小区生活垃圾分类作业服务,镇江经开区大港片区住宅小区生活垃圾分类作业服务,297.29,镇江经济技术开发区综合行政执法局,未知,公开招标
417,一住改造第一批家具采购,一住改造第一批家具采购,74.9,成都市中西医结合医院（成都市第一人民医院、成都市中医医院）,未知,公开招标
418,河北省消防救援总队邢台市消防救援支队2025年度装备集中采购项目1包、2包,河北省消防救援总队邢台市消防救援支队2025年度装备集中采购项目1包、2包,56.1,邢台市消防救援支队,未知,公开招标
419,红河州中医医院2026、2027年物业管理服务项目,红河州中医医院2026、2027年物业管理服务项目,265.0,红河哈尼族彝族自治州中医医院,未知,公开招标
420,河北省消防救援总队邢台市消防救援支队2025年度装备集中采购项目3包、4包,河北省消防救援总队邢台市消防救援支队2025年度装备集中采购项目3包、4包,79.82,邢台市消防救援支队,未知,公开招标
421,河北省消防救援总队邢台市消防救援支队2025年度装备集中采购项目3包、4包,河北省消防救援总队邢台市消防救援支队2025年度装备集中采购项目3包、4包,71.91,邢台市消防救援支队,未知,公开招标
422,首都医科大学附属北京积水潭医院回龙观院区飞利浦DSA设备维保服务项目,首都医科大学附属北京积水潭医院回龙观院区飞利浦DSA设备维保服务项目,140.0,首都医科大学附属北京积水潭医院,未知,公开招标
423,首都医科大学附属北京积水潭医院三院区岛津品牌放射设备维保服务项目,首都医科大学附属北京积水潭医院三院区岛津品牌放射设备维保服务项目,300.0,首都医科大学附属北京积水潭医院,未知,公开招标
424,2025年第二批医疗设备采购项目（12）,2025年第二批医疗设备采购项目（12）,20.0,成都市中西医结合医院（成都市第一人民医院、成都市中医医院）,未知,公开招标
425,2026年度东莞虎门港综合保税区政务云资源租赁项目招标公告,2026年度东莞虎门港综合保税区政务云资源租赁项目招标公告,,未知,未知,公开招标
426,全市一张网线路租赁项目,全市一张网线路租赁项目,529.0,迁安市数据科技和工业信息化局,未知,公开招标
427,病人监护仪等设备采购项目,病人监护仪等设备采购项目,59.3,保定市第一医院,未知,公开招标
428,保定市妇幼保健院公立医院改革与高质量发展示范项目医疗设备采购项目,保定市妇幼保健院公立医院改革与高质量发展示范项目医疗设备采购项目,369.42,保定市妇幼保健院,未知,公开招标
429,保定市第一中心医院医技预约系统升级、机构知识库信息化平台采购项目,保定市第一中心医院医技预约系统升级、机构知识库信息化平台采购项目,42.06,保定市第一中心医院,未知,公开招标
430,任丘市人民医院眼底造影机采购项目,任丘市人民医院眼底造影机采购项目,80.0,任丘市人民医院本级,未知,公开招标
431,人体成分分析仪等设备采购项目,人体成分分析仪等设备采购项目,67.9,保定市第一医院,未知,公开招标
432,重症系统（RICU）,重症系统（RICU）,45.0,武汉市中西医结合医院,未知,公开招标
433,郑州航空港经济综合实验区教育卫生体育局消防、安防和急救设备采购项目,郑州航空港经济综合实验区教育卫生体育局消防、安防和急救设备采购项目,216.01,郑州航空港经济综合实验区教育卫生体育局,未知,公开招标
434,武汉体育学院工程造价咨询服务项目,武汉体育学院工程造价咨询服务项目,139.83,武汉体育学院,未知,公开招标
435,定远县政务中心及档案馆大楼物业服务项目,定远县政务中心及档案馆大楼物业服务项目,825.0,定远县机关事务管理服务中心,未知,公开招标
436,郑州市第三人民医院信息化软硬件运维项目,郑州市第三人民医院信息化软硬件运维项目,300.0,郑州市第三人民医院,未知,公开招标
437,长江上海航道处2026年航标维保服务采购项目,长江上海航道处2026年航标维保服务采购项目,169.54,长江上海航道管理处,未知,公开招标
438,两江新区大气污染监管能力提升项目,两江新区大气污染监管能力提升项目,190.0,重庆市生态环境局两江新区分局,未知,公开招标
439,2026年春节及建军节走访慰问品采购,2026年春节及建军节走访慰问品采购,64.98,成都市金牛区退役军人事务局,未知,公开招标
440,东莞中学食材配送项目（冻肉、冰鲜类）招标公告,东莞中学食材配送项目（冻肉、冰鲜类）招标公告,,未知,未知,公开招标
441,柳州市公安局视频专网设备采购,柳州市公安局视频专网设备采购,81.26,柳州市公安局,未知,公开招标
442,天山等四部雷达工程项目-集贤二次雷达工程项目,天山等四部雷达工程项目-集贤二次雷达工程项目,895.82,中国民用航空东北地区空中交通管理局,未知,公开招标
443,天津市蓟州区消防救援支队2026年度食品配送项目,天津市蓟州区消防救援支队2026年度食品配送项目,510.0,蓟州区消防救援支队,未知,公开招标
444,辽宁某局采购食堂主副食配送服务项目,辽宁某局采购食堂主副食配送服务项目,240.0,SPD-26,未知,公开招标
445,武汉体育学院工程造价咨询服务项目,武汉体育学院工程造价咨询服务项目,59.53,武汉体育学院,未知,公开招标
446,红花岗区口腔医院信息化建设项目B包软件（二次采购）,红花岗区口腔医院信息化建设项目B包软件（二次采购）,71.0,遵义市红花岗区口腔医院,未知,公开招标
447,保安保洁及绿化管理,保安保洁及绿化管理,193.0,浦东新区救助站,未知,公开招标
448,大连太平湾合作创新区规划建设局非公证继承第三方公证服务单位采购项目,大连太平湾合作创新区规划建设局非公证继承第三方公证服务单位采购项目,40.0,大连太平湾合作创新区规划建设局,未知,公开招标
449,齐齐哈尔市五官医院眼科门诊设备采购招标公告,齐齐哈尔市五官医院眼科门诊设备采购招标公告,,未知,未知,公开招标
450,遵义医科大学附属医院2024年大规模设备更新项目（二次）,遵义医科大学附属医院2024年大规模设备更新项目（二次）,3000.0,贵州省卫生健康委员会,未知,公开招标
451,应急管理部消防救援局南京训练总队智慧教学设备建设项目,应急管理部消防救援局南京训练总队智慧教学设备建设项目,56.61,应急管理部消防救援局南京训练总队,未知,公开招标
452,庄河市四家乡镇养老院建设医疗延伸点购买设备采购项目,庄河市四家乡镇养老院建设医疗延伸点购买设备采购项目,178.2,庄河市卫生健康局,未知,公开招标
453,文化馆数字化运营,文化馆数字化运营,126.53,北京市文化馆（北京文化艺术活动中心、北京市文化旅游志愿者服务中心）,未知,公开招标
454,星海音乐学院招生考试视频考试服务采购项目招标公告,星海音乐学院招生考试视频考试服务采购项目招标公告,,未知,未知,公开招标
455,鼓楼中医中央财政支持中医药事业传承与发展示范试点项目补助资金医疗设备采购项目,鼓楼中医中央财政支持中医药事业传承与发展示范试点项目补助资金医疗设备采购项目,954.59,北京市鼓楼中医医院,未知,公开招标
456,八大处新春文化庙会,八大处新春文化庙会,150.0,北京市八大处公园管理处本级,未知,公开招标
457,区城运中心城运督查服务项目,区城运中心城运督查服务项目,274.8,上海市青浦区城市运行管理中心,未知,公开招标
458,大连海关2025年空港入境手提行李预检作业模式升级改造项目采购项目（重新招标）,大连海关2025年空港入境手提行李预检作业模式升级改造项目采购项目（重新招标）,93.0,海关总署物资装备采购中心,未知,公开招标
459,宁夏回族自治区民政厅本级2025年社区慈善项目,宁夏回族自治区民政厅本级2025年社区慈善项目,400.0,宁夏回族自治区民政厅本级,未知,公开招标
460,2025年度陕西省省级政务数据运营服务项目,2025年度陕西省省级政务数据运营服务项目,2671.59,陕西省政务大数据服务中心,未知,公开招标
461,2025年北京同仁医院医用设备购置项目（四）,2025年北京同仁医院医用设备购置项目（四）,160.0,首都医科大学附属北京同仁医院,未知,公开招标
462,2025年进口医疗设备采购项目(二次),2025年进口医疗设备采购项目(二次),46.0,西昌市人民医院,未知,公开招标
463,暖心计划保险项目其他金融服务采购项目,暖心计划保险项目其他金融服务采购项目,7080.4,北京市计划生育协会,未知,公开招标
