id,company_name,credit_code,registration_date,company_type,legal_representative,registered_capital_value,province,city,registration_address,business_scope
316,上海 乐浦 物流 科技 有限公司,91310114MA1GW47H22,2019-01-11,未知类型,秦鑫娃,0.0,上海,嘉定,上海市 嘉定区 马陆 镇 宝安 公路 3131 号 一层 B 区,"从事 物流 科技 智能 物流 工业 自动化 控制 设备 计算机 软硬件 技术 领域 内 的 技术开发 技术转让 技术咨询 技术 服务 , 立体仓库 系统 技术开发 及 应用 , 产品设计 , 供应链 管理 , 机械设备 机电设备 安装 维修 ( 除 特种设备 ) , 机电设备 租赁 ( 不得 从事 金融 租赁 ) , 金属制品 汽车 叉车 计算机软件 及 辅助 设备 办公设备 的 销售 。 依法 须经 ..."
317,上海 丰棵 餐饮 管理 有限公司,91310000MA1FPD872N,2019-01-11,未知类型,待补充中文姓名,0.0,上海,黄浦,上海市 黄浦区 长乐路 462 号 西楼 203 室,"餐饮 服务 。 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动"
318,上海 乐云 纺织品 有限公司,91310117MA1J3BB02Q,2019-01-11,未知类型,张锡民,0.0,上海,松江,上海市 松江区 泖 港 镇 中 厍 路 165 号,"纺织品 服装服饰 木制品 销售 。 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动"
319,上海 丝 缦 绮 布业 有限公司,91310117MA1J3BD64G,2019-01-11,未知类型,杨会,0.0,上海,松江,上海市 松江区 九亭 镇九新 公路 339 号 1 幢 14 楼,窗帘布 艺 家居用品 装饰 用品 家具 服装服饰 服装面料 针纺织品 床上用品 皮革制品 建筑 装饰 材料
320,上海 也 可 文化 传播 有限公司,91310118MA1JMU9F8W,2019-01-11,未知类型,陈泽文,0.0,上海,青浦,上海市 青浦区 练塘镇 朱枫 公路 3424 号 1 幢 2 层 G 区 18 室,文化 艺术交流 策划 咨询 ， 广告设计 制作 代理 发布 ， 礼品设计 ， 摄影 服务 ， 影视制作 ， 公共关系 咨询 ， 企业形象 策划 ， 市场 营销策划 ， 展览 展示 服务 ， 市场 信息 咨询 与 调查
321,上海 丰锉 通信 科技 有限公司,91310118MA1JMU9EXW,2019-01-11,未知类型,董津津,0.0,上海,青浦,上海市 青浦区 练塘镇 章练塘路 588 弄 15 号 1 幢 1 层 1 区 1037 室,通信 科技 计算机领域 内 的 技术开发 技术 服务 技术咨询 技术转让 ， 通信工程 ， 通信 设备 安装 及 维修 ， 计算机 维修 ， 广告设计 制作 代理 发布 ， 销售 通信 器材 及 设备 办公设备 办公用品 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动
322,上海 东弘 五金 加工厂,91310117MA1J3BB37B,2019-01-11,个人独资企业,刘晓虎,0.0,上海,松江,上海市 松江区 石湖 荡镇塔 汇路 755 弄 29 号 1 幢 一层 A 区 132 室,五金制品 金属制品 机械设备 及 配件 加工 销售 ， 日用百货 五金交电 金属材料 建筑 装潢 材料 橡 塑制品 纸制品 磨具 办公用品 劳防 用品 化工原料 及 产品
323,上海 万祖 税务 咨询 有限公司,91310113MA1GN7TA4M,2019-01-11,未知类型,张筱琼,0.0,上海,宝山,上海市 宝山区 牡丹江 路 1508 号 1 幢 204 - S 室,财务咨询 ； 商务信息 咨询 ； 企业 管理 咨询 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动
324,上海 乐芳 纺织品 有限公司,91310117MA1J3BAY48,2019-01-11,未知类型,王书孝,0.0,上海,松江,上海市 松江区 泖 港 镇 中 厍 路 165 号,纺织品 服装服饰 木制品 销售 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动
325,上海 乐愿 影视文化 传媒 有限公司,91310120MA1HQK6GXL,2019-01-11,未知类型,王卫,0.0,上海,奉贤,上海市 奉贤区 海坤路 1 号 1 幢,文化 艺术交流 策划 ， 文艺创作 与 表演 ， 电影 制片 ， 电影 发行 ， 演出 经纪 ， 展览 展示 服务 ， 会务 服务 ， 礼仪 服务 ， 影视 策划 ， 礼仪 服务 ， 企业形象 策划 ， 品牌 管理 ， 摄影 服务 ， 设计 制作 代理 发布 各类 广告 ， 舞台艺术 造型 策划 ， 展台 设计 搭建 ， 电脑 图文 设计 制作 ， 道具 租赁 ， 从事 影视 科技领域 内 的 技术开发 技术咨询 技术转让 技术 服务 ， 照相 器材 摄影 器材 广告 材料 包装材料 的 批发 零售 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 。
326,上海 临港 同华 物流 有限公司,91310115MA1HAEJD4G,2019-01-11,未知类型,孙贵华,0.0,上海,浦东,上海市浦东新区 南汇 新城镇 同汇路 168 号 206B 室,"国际 运输 代理 业务 , 仓储 ( 除 危险 化学品 ) , 集装箱 拼 拆装 服务 , 从事 货物 及 技术 的 进出口 业务 。 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动"
327,上海 于 果 食品 有限公司,91310120MA1HQJTE7Q,2019-01-11,未知类型,陈超,0.0,上海,奉贤,上海市 奉贤区 光泰路 1899 号 2 幢 2699 室,"食用 农产品 的 销售 , 电子商务 ( 不得 从事 金融业务 ) , 服装服饰 鞋帽 皮革制品 箱包 针纺织品 床上用品 眼镜 化妆品 一般 劳防 用品 工艺礼品 体育用品 机械设备 汽车配件 汽车用品 电子产品 日用百货 五金工具 批发 零售 , 物业管理 。 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动 。"
328,上海 三侯 科技 有限公司,91310115MA1HAEJ320,2019-01-11,未知类型,韩建龙,0.0,上海,浦东,浦东新区 大团 镇 东大 公路 2458 号,"从事 计算机 科技 网络科技 信息 科技 能源 科技 智能化 科技 软件 科技 物 联网 科技领域 内 的 技术开发 技术咨询 技术 服务 技术转让 , 电子产品 家用电器 机械设备 及 配件 仪器仪表 净水 设备 通信 设备 通讯器材 制冷 设备 仪器仪表 办公用品 及 设备 计算机 及 辅助 设备 软件 的 销售 , 电子商务 ( 不得 从事 金融业务 ) , 翻译 服务 , ..."
329,三田 ( 上海 ) 文化 创意 有限公司,91310114MA1GW46P1F,2019-01-11,未知类型,谢昊成,0.0,上海,嘉定,上海市 嘉定区 曹安路 4671 号 25 幢 JT596 室,"文学创作 服务 , 工艺美术 创作 服务 , 产品设计 , 创意 服务 , 会务 服务 , 展览 展示 服务 , 公关活动 组织 策划 , 企业 管理 咨询 , 商务 咨询 , 餐饮企业 管理 ( 不 含 食品 生产 经营 ) , 从事 货物 及 技术 的 进出口 业务 , 工艺品 ( 象牙 及其 制品 除外 ) 艺术品 ( 除 文物 ) 的 销售 , 食品 销售 。 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动"
330,上海 上善 家族 财务管理 咨询 有限公司,91310230MA1K2HBD05,2019-01-11,未知类型,李文巧,0.0,上海,崇明,上海市 崇明 区长 兴镇 潘园 公路 1800 号 3 号楼 39995 室 上海 泰和 经济 发展 区,财务咨询 ， 法律咨询 ， 经济 信息 咨询 ， 税务 咨询 ， 旅游 咨询 ， 商务 咨询 ， 营养 健康 咨询服务 ， 从事 教育 信息 医疗 科技领域 内 的 技术咨询 技术转让 技术开发 技术 服务 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动
331,上海 万欣 贸易 有限公司,91310112MA1GCARLXH,2019-01-11,未知类型,李仙德,0.0,上海,闵行,上海市 闵行区 沪松 公路 450 号 1 幢 2 层 TA226 室,"厨卫 电器 煤气灶 煤气 热水器 家用电器 机电设备 五金交电 塑料制品 的 销售 。 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动"
332,上海 丝如扣 商贸 有限公司,91310110MA1G8WFG01,2019-01-11,未知类型,高羔,0.0,上海,杨浦,上海市 杨浦区 政立路 1563 号,服装 零售 ， 从事 货物 及 技术 进出口 业务 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动
333,上海 世鑫 信息 科技 有限公司,91310117MA1J3BC84W,2019-01-11,未知类型,闫鑫,0.0,上海,松江,上海市 松江区 新 浜 镇 新绿 路 398 号,信息 科技领域 内 的 技术开发 技术 服务 技术转让 技术咨询 ， 企业 管理 咨询 ， 商务信息 咨询 ， 市场 营销策划 ， 文体用品 工艺礼品 五金交电 批发 零售 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动
334,上海 乐达 塑料 有限公司,91310230MA1K2H8056,2019-01-11,未知类型,杨安活,0.0,上海,崇明,上海市 崇明 区 横沙乡 富民 支路 58 号 D3 - 791 室 上海 横泰 经济 开发区,塑料制品 橡胶制品 办公用品 日用百货 工艺礼品 象牙 及其 制品 除外 金属材料 及 制品 装饰 材料 建筑材料 卫生洁具 家居用品 化工原料 及 产品 除 危险 化学品 监控 化学品 烟花爆竹 民用 爆炸 物品 易制毒 化学品 家居饰品 机械设备 及 配件 的 销售 ， 电子商务
335,上海 世迈 企业 登记 代理 有限公司,91310230MA1K2HGE0J,2019-01-11,未知类型,黄霞,0.0,上海,崇明,上海市 崇明 区 长江 农场 长江 大街 161 号 2 幢 7925 室 ( 上海 长江 经济 园区 ),"企业 登记 代理 , 企业 管理 咨询 , 商务 咨询 , 会务 服务 , 市场 营销策划 , 办公设备 租赁 , 从事 货物 及 技术 的 进出口 业务 。 依法 须 经 批准 的 项目 , 经 相关 部门 批准 后方 可 开展 经营 活动"
336,上海 乘度 建筑 劳务 有限公司,91310120MA1HQJUA0L,2019-01-11,未知类型,陈波,0.0,上海,奉贤,上海市 奉贤区 光泰路 1899 号 2 幢 2567 室,建设 工程施工 劳务 作业 ， 建筑装修 装饰 建设工程 专业 施工 ， 市政 公用 建设 工程施工 ， 建筑 建设 工程施工 ， 环保 建设工程 专业 施工 ， 防水 防腐 保温 建设工程 专业 施工 ， 安全 防范 工程 ， 机械设备 安装 维修 ， 机械设备 租赁 ， 建筑材料 装饰 材料 金属材料 五金交电 的 批发 零售 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动 。
337,上海 中容 广告 有限公司,91310120MA1HQK4302,2019-01-11,未知类型,宁国芳,0.0,上海,奉贤,上海市 奉贤区 光泰路 1899 号 2 幢 2608 室,设计 制作 代理 发布 各类 广告 ， 利用 自有 媒体 发布 广告 ， 平面设计 ， 建筑 装饰 装修 建设工程 设计 与 施工 ， 图文 设计 制作 ， 标识 标牌 设计 制作
338,理由 企业 服务 有限公司,91310115MA1K49GK9D,2019-01-13,未知类型,颜自由,0.0,上海,自贸区,中国 上海 自由贸易 试验区 张杨路 828 - 838 号 26 楼,企业 管理 咨询 ， 商务信息 咨询 ， 财务咨询 ， 法律咨询 ， 从事 网络科技 智能 科技 数据 科技 信息 科技 互联网 科技 教育 科技 计算机 科技 专业 领域 内 的 技术开发 技术转让 技术 服务 技术咨询 ， 电子商务
339,上海 壤朴 商贸 有限公司,91310115MA1HAELN9L,2019-01-13,未知类型,金秋亚,0.0,上海,浦东,上海市浦东新区 南汇 新城镇 环 湖西 二路 888 号 C 楼,工艺品
340,上海 睢平 实业 有限公司,91310115MA1HAELE50,2019-01-13,未知类型,向新菊,0.0,上海,浦东,上海市浦东新区 万祥 镇宏祥 北路 83 弄 1 - 42 号 20 幢 118 室,商务信息 咨询 ， 市场 营销策划 企业形象 策划 ， 会议 及 展览 服务 ， 通信 技术 领域 内 的 技术开发 技术咨询 技术 服务 技术转让 ， 工艺品
341,上海 华亿鼎 亿 实业 有限公司,91310115MA1HAELX00,2019-01-13,未知类型,莫怀容,0.0,上海,浦东,上海市浦东新区 万祥 镇宏祥 北路 83 弄 1 - 42 号 20 幢 118 室,信息 科技 通信 科技领域 的 技术开发 技术咨询 技术 服务 技术转让 ， 商务信息 咨询 ， 市场 营销策划 企业形象 策划 ， 数据处理 服务 会议 及 展览 服务 ， 工艺品
342,上海 源彤 自动化 科技 有限公司,91310115MA1HAELW25,2019-01-13,未知类型,刘晓亮,0.0,上海,浦东,上海市浦东新区 南汇 新城镇 环 湖西 二路 888 号 C 楼,从事 机械 自动化 设备 科技 专业 领域 内 技术开发 技术 资询 技术 服务 技术转让 ， 机械设备 及 配件 机电设备 工业 自动化 设备 水 处理 设备 电气设备 及 配件 的 销售 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动
343,上海 实 才 教育 科技 有限公司,91310115MA1K49GL78,2019-01-13,未知类型,张言飞,0.0,上海,自贸区,中国 上海 自由贸易 试验区 浦东 大道 216421882212 号 302 室,从事 教育 科技领域 内 的 技术开发 技术咨询 技术 服务 ， 文化 艺术交流 活动 策划 ， 各类 广告 的 设计 制作 代理 发布 ， 会务 服务 ， 展览 展示 服务 ， 企业 管理 咨询 ， 市场 营销策划 ， 文化 活动 服务 ， 家政 服务 ， 文化 体育 娱乐活动 与 经纪 代理服务 ， 文体用品 的 销售 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动
344,上海 庄益坊 咨询 管理 有限公司,91310115MA1HAELT8M,2019-01-13,未知类型,卫志芬,0.0,上海,浦东,上海市浦东新区 万祥 镇宏祥 北路 83 弄 1 - 42 号 20 幢 118 室,商务信息 咨询 企业 管理 咨询 ， 企业 管理 ， 营养 健康 咨询服务 会议 及 展览 服务 ， 市场 信息 咨询 与 调查 不得 从事 社会 调查 社会 调研 民意调查 民意测验 ， 企业形象 策划 ， 房地产 营销策划 市场 营销策划 公关活动 策划 ， 电子商务
345,上海 合 创嘉锦 物业管理 有限公司,91310115MA1HAELC9A,2019-01-13,未知类型,韩刚,0.0,上海,浦东,上海市浦东新区 南汇 新城镇 环 湖西 二路 888 号 C 楼,物业管理 ， 园林绿化 工程 ， 建材 日用百货 的 销售 ， 企业 管理 咨询 ， 婚庆 礼仪 服务 ， 餐饮企业 管理 ， 营养 健康 咨询服务 ， 商务信息 咨询 ， 代理 记账 ， 房地产 营销策划 ， 会议 及 展览 服务 ， 建筑 智能化 建设工程 设计 ， 建筑 装饰 装修 建设工程 设计 施工 一体化 ， 文化 艺术交流 活动 策划 ， 广播 电视节目 制作 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动
346,上海 酚安 电子商务 有限公司,91310115MA1HAELL2W,2019-01-13,未知类型,李忠智,0.0,上海,浦东,上海市浦东新区 南汇 新城镇 环 湖西 二路 888 号 C 楼,电子商务
347,上海 盛钱 实业 有限公司,91310115MA1HAELD75,2019-01-13,未知类型,盛华伟,0.0,上海,浦东,上海市浦东新区 南汇 新城镇 环 湖西 二路 888 号 C 楼,办公用品 日用百货 五金交电 建筑材料 金属材料 机械设备 及 配件 化工原料 及 产品 除 危险 化学品 监控 化学品 民用 爆炸 物品 易制毒 化学品 机电设备 电子产品 的 销售 ， 从事 计算机 科技领域 内 的 技术开发 技术咨询 技术 服务 技术转让 ， 电子商务
348,上海 宙汀 网络科技 有限公司,91310115MA1HAELU6G,2019-01-13,有限责任公司,黄费,0.0,上海,浦东,上海市浦东新区 南汇 新城镇 海洋 一路 333 号 1 号楼 2 号楼,网络科技 ， 计算机 科技 通讯 科技领域 内 的 技术开发 技术咨询 技术 服务 技术转让 ， 电子商务
349,上海 潇湘 情 餐饮 管理 有限公司,91310115MA1HAEL86W,2019-01-13,未知类型,罗文美,0.0,上海,浦东,上海市浦东新区 民耀路 446 号 一二层,餐饮 服务 ， 餐饮企业 管理 ， 商务信息 咨询 ， 电脑 图文 设计 制作 ， 日用百货 的 销售 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动
350,上海 汝安堂 商贸 有限公司,91310115MA1HAELHXD,2019-01-13,未知类型,徐文通,0.0,上海,浦东,上海市浦东新区 南汇 新城镇 环 湖西 二路 888 号 C 楼,保健用品 除性 食 药用 食用 农产品 日用百货 电子产品 五金交电 化妆品 服装 及 辅料 卫生洁具 工艺品 象牙 及其 制品 除外 鞋帽 床上用品 家用电器 仪器仪表 陶瓷制品 文化 办公用品 体育用品 机械设备 矿产品 金属制品 汽车配件 通讯设备 建筑 装潢 材料 的 销售 ， 包装 服务 ， 保洁 服务 ， 第三方 物流 服务 ， 广告设计 制作 代理 发布 ， 营养 健康 咨询服务 ， 电子商务
351,上海 橙瓣 科技 有限公司,91310115MA1HAELR1Y,2019-01-13,未知类型,宋福文,0.0,上海,浦东,上海市浦东新区 泥 城镇 云汉 路 979 号 2 楼,从事 数据 科技 互联网 科技 信息 科技 智能 科技 计算机 科技 专业 领域 内 的 技术开发 技术咨询 技术 服务 技术转让 ， 电子商务 不得 从事 金融业务 ， 计算机软件 开发 ， 计算机网络 工程 ， 文化 艺术交流 活动 策划 ， 市场 营销策划 企业形象 策划 ， 代理 记账 ， 财务咨询 ， 服装设计 ， 包装 设计 ， 企业 管理 咨询 商务信息 咨询 ， 各类 广告 的 设计 制作 代理 发布 ， 计算机软件 及 辅助 设备 文化 办公用品 工艺品
352,上海 秦光 景观 园林绿化 工程 有限公司,91310115MA1HAELA2J,2019-01-13,未知类型,王玉岭,0.0,上海,浦东,上海市浦东新区 沈梅路 123 弄 58 号 1 层 114 室,园林绿化 ， 景观设计 ， 花卉 租赁 ， 土石方 建设工程 专业 施工 ， 建材 花卉苗木 的 销售 。 依法 须 经 批准 的 项目 ， 经 相关 部门 批准 后方 可 开展 经营 活动
