id,project_name,contract_name,contract_amount,buyer,supplier,procurement_method
307,西南林业大学“121”工程专项材料与化学工程学院设备采购,西南林业大学“121”工程专项材料与化学工程学院设备采购中标公告,638.0,西南林业大学,云南乐鹏科技有限公司,公开招标
308,中国美术学院2026年物业托管服务项目,浙江省政府采购中心关于中国美术学院2026年物业托管服务项目中标(成交)结果公告,4743.57,中国美术学院,未知,公开招标
309,南宁市电子政务云平台（二期）运维服务项目,广西邕政采购代理有限公司 南宁市电子政务云平台（二期）运维服务项目中标结果公告,278.3,南宁市信息网络管理中心,未知,公开招标
310,忻州市行政审批服务管理局弱电维保服务采购项目,忻州市行政审批服务管理局公开招标忻州市行政审批服务管理局弱电维保服务采购项目结果公告,93.59,忻州市行政审批服务管理局,未知,公开招标
311,特定行业公用经费服务器采购项目（北京第二外国语学院+2025年+服务器+基础算力平台建设）,特定行业公用经费服务器采购项目（北京第二外国语学院+2025年+服务器+基础算力平台建设）中标结果公告,1590000.0,北京第二外国语学院,北京鑫慧宇数码科技有限公司,公开招标
312,2025年中药饮片采购项目(二次),成都市武侯区人民医院2025年中药饮片采购项目(二次)中标（成交）结果公告,0.0,成都市武侯区人民医院,未知,公开招标
313,攀枝花市区域应急救援能力提升项目（第三期）,攀枝花市应急管理局攀枝花市区域应急救援能力提升项目（第三期）中标（成交）结果公告,5700000.0,攀枝花市应急管理局,四川川消消防车辆制造有限公司,公开招标
314,华池县,华池县智慧交管提升改造工程中标公告,796.47,华池县公安局交通管理大队,供应商,公开招标
315,杭州市上城区消防救援大队消防训练基础设施建设项目,浙江信达咨询监理有限公司关于杭州市上城区消防救援大队消防训练基础设施建设项目中标(成交)结果公告,417100.0,杭州市上城区消防救援大队,杭州变革者运动科技有限公司,公开招标
316,中共龙门县纪委监委机关饭堂食材配送服务,中共龙门县纪委监委机关饭堂食材配送服务结果公告,368.0,中国共产党龙门县纪律检查委员会,未知,公开招标
317,遂溪县红树林保护区界炮北潭片区非法养殖设施清理项目,遂溪县红树林保护区界炮北潭片区非法养殖设施清理项目结果公告,475.62,遂溪县界炮镇人民政府,未知,公开招标
318,2025年田林县旧州镇梅花山茶苗采购项目,广西念宇建设项目管理有限公司关于2025年田林县旧州镇梅花山茶苗采购项目中标公告,386.4,田林县旧州镇人民政府,未知,公开招标
319,（一小）设备购置,秦皇岛经济技术开发区第一小学设备购置询价成交公告,37.0,秦皇岛经济技术开发区第一小学,未知,公开招标
320,石家庄市公安局专案司法鉴定服务,石家庄市公安局专案司法鉴定服务中标公告,0.0,石家庄市公安局,未知,公开招标
321,宣传文化中心站点周边精细化管控所需经费（湿洒车辆配备方面）,宣传文化中心站点周边精细化管控所需经费（湿洒车辆配备方面） 中标公告,336.0,沙河市城市管理综合行政执法局本级,未知,公开招标
322,2025年双高建设-通用教学设备（政府采购-货物）,河北石油职业技术大学2025年双高建设-通用教学设备（政府采购-货物）2包二次中标（成交）结果公告,158.9,河北石油职业技术大学,未知,公开招标
323,智慧急救能力提升项目（三期）国产设备购置项目,智慧急救能力提升项目（三期）国产设备购置项目二标段中标公告,98.88,石家庄市急救中心,未知,公开招标
324,智慧急救能力提升项目（三期）国产设备购置项目,智慧急救能力提升项目（三期）国产设备购置项目三标段中标公告,60.0,石家庄市急救中心,未知,公开招标
325,丰宁满族自治县财政局采购PPP项目评估整改咨询服务,丰宁满族自治县财政局采购PPP项目评估整改咨询服务（二次）竞争性磋商成交公告,64.6,丰宁满族自治县财政局本级,未知,公开招标
326,河北经贸大学2026年上半年校园零星维修项目,河北经贸大学2026年上半年校园零星维修项目中标公告,0.0,河北经贸大学,未知,公开招标
327,广水市长江生物多样性保护工程2022年度广水市渔政执法能力建设项目第二次中标成交公告,广水市长江生物多样性保护工程2022年度广水市渔政执法能力建设项目第二次中标成交公告,121.8,广水市农业农村局,中国移动通信集团湖北有限公司随州分公司,公开招标
328,肇庆市第一人民医院（肇庆市医疗紧急救援中心）彩色多普勒超声诊断仪（心血管方向）等医疗设备采购项目（第二批）,肇庆市第一人民医院（肇庆市医疗紧急救援中心）彩色多普勒超声诊断仪（心血管方向）等医疗设备采购项目（第二批）（项目编号：0724-2531ZQ808471）中标结果公告,385.88,肇庆市第一人民医院（肇庆市医疗紧急救援中心）,未知,公开招标
329,中山大学附属第一医院监护仪（含中央监护系统）采购项目,中山大学附属第一医院监护仪（含中央监护系统）采购项目（项目编号：GZZJ-ZFG-2025615）中标结果公告,980000.0,中山大学附属第一医院,未知,公开招标
330,山西省监狱系统2025年技术装备购置项目,山西省监狱管理局公开招标山西省监狱系统2025年技术装备购置项目结果公告,509.29,山西省监狱管理局,未知,公开招标
331,国家广播电视总局无线电台管理局智能音频分析引擎系统及天线采购项目,国家广播电视总局无线电台管理局智能音频分析引擎系统及天线采购项目中标结果公告,3084000.0,国家广播电视总局无线电台管理局,北京中科模识科技有限公司,公开招标
332,2026-2028年浦锦街道城市管理综合养护（市容环卫）,2026-2028年浦锦街道城市管理综合养护（市容环卫）的中标（成交）结果公告,0.0,上海市闵行区浦锦街道城市建设管理事务中心,未知,公开招标
333,罗江区应急广播建设项目,德阳市罗江区文化广播电视和旅游局罗江区应急广播建设项目中标（成交）结果公告,4089380.0,德阳市罗江区文化广播电视和旅游局,中国广电四川网络股份有限公司罗江区分公司,公开招标
334,2025年度洮南市国土变更调查项目,洮南市信达建设工程招标有限责任公司关于2025年度洮南市国土变更调查项目中标(成交)结果公告,122.8,洮南市自然资源局,未知,公开招标
335,科研楼10F数字所科研用房改造工程,科研楼10F数字所科研用房改造工程中标结果公告,1130506.56,中国科学院深圳先进技术研究院,深圳市望华建设集团有限公司,公开招标
336,赫章县2025年水质提升改造工程,赫章县2025年水质提升改造工程的中标(成交)结果公告,110.73,赫章县水务局,未知,公开招标
337,黔西市金兰镇机耕道建设以工代赈项目,黔西市金兰镇机耕道建设以工代赈项目的中标(成交)结果公告,63.46,黔西市金兰镇人民政府,未知,公开招标
338,新昌县人民医院中药饮片及其伴随服务项目,杭州中易招标代理有限公司关于新昌县人民医院中药饮片及其伴随服务项目中标(成交)结果公告,0.0,新昌县人民医院,未知,公开招标
339,贵州大学药学院药物发现综合平台建设,贵州大学药学院药物发现综合平台建设中标(成交)结果公告,0.0,贵州大学,未知,公开招标
340,存储、服务器、交换机维保服务,牡丹江市肿瘤医院存储、服务器、交换机维保服务中标（成交）结果公告,30.5,牡丹江市肿瘤医院,未知,公开招标
341,中山大学附属第一医院贵州医院胸外科三维电子内窥镜图像处理系统采购项目,中山大学附属第一医院贵州医院胸外科三维电子内窥镜图像处理系统采购项目中标(成交)结果公告,0.0,中山大学附属第一医院贵州医院,未知,公开招标
342,瓮安县雍阳街道映山红社区安置点房屋维修和消防设施维修维护完善项目,瓮安县雍阳街道映山红社区安置点房屋维修和消防设施维修维护完善项目的中标(成交)结果公告,192.01,瓮安县人民政府雍阳街道办事处,未知,公开招标
343,北京市药品检验研究院2026年度职工通勤车辆租赁服务项目,北京市药品检验研究院2026年度职工通勤车辆租赁服务项目中标公告,1290000.0,北京市药品检验研究院（北京市疫苗检验中心）,北京水木通达运输有限公司,公开招标
344,2025年浦北县义务教育中小学教学设备,钦州市政府采购中心关于2025年浦北县义务教育中小学教学设备（QZZC2025-G1-220230-QZSZ）中标公告,402.21,浦北县教育局,未知,公开招标
345,2026年全省影视拍摄服务项目,2026年全省影视拍摄服务项目中标(成交)结果公告,0.0,中共贵州省委宣传部,未知,公开招标
346,长春市社会医疗保险管理局医保窗口服务采购项目,吉林省标晟集采工程管理服务有限公司关于长春市社会医疗保险管理局医保窗口服务采购项目中标(成交)结果公告,170.09,长春市社会医疗保险管理局,未知,公开招标
