id,product_name,keyword,price,supplier,address,description,product_category,collection_time,collection_time_2,supplier_2,created_at,updated_at
285,惠普（HP）喷墨打印机T830 A1 四色大幅面多功能一体机 一键蓝图,喷墨打印机,20000.0,北京圣运星通科技有限公司,北京市海淀区西三环北路72号院A座5层605,类别：办公文教;办公设备;喷墨打印机,其他,2026-01-17,2026-01-17,北京圣运星通科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
286,供应MST喷墨打印机JP-410系列速度高达 60m/min,喷墨打印机,15900.0,重庆津泽机电科技有限公司,重庆市九龙坡区二郎街道火炬大道69号3幢501室,类别：办公文教;办公设备;喷墨打印机,其他,2026-01-17,2026-01-17,重庆津泽机电科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
287,兄弟彩色喷墨打印机T420/426W/226/725/425复印扫描一体机连供式,喷墨打印机,1213.0,阜阳菲勒科技有限公司,安徽省阜阳市颍上县慎城镇迎宾大道管仲新村第三排30号,类别：办公文教;办公设备;喷墨打印机,其他,2026-01-17,2026-01-17,阜阳菲勒科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
288,EPSON爱普生L8168 A4墨仓式6色高端照片一体机照片相片喷墨打印机,喷墨打印机,3480.0,陕西易企采办公自动化有限公司,陕西省西安市雁塔区雁塔路南段99号,类别：办公文教;办公设备;喷墨打印机,其他,2026-01-17,2026-01-17,陕西易企采办公自动化有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
289,爱普生 L3251/L3253/L3151/3153墨仓式家用学生作业喷墨打印机,喷墨打印机,1125.0,颍上卓越电子商务有限公司,安徽省阜阳市颍上县慎城镇迎宾大道管仲新村B组30号,类别：办公文教;办公设备;喷墨打印机,其他,2026-01-17,2026-01-17,颍上卓越电子商务有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
290,热敏干式喷墨胶片打印机DR拍片机用图像清晰液体墨水,喷墨打印机,100.0,山东华锐影像设备有限公司,山东省潍坊高新区新城街道玉龙社区卧龙东街957号潍坊未来之星科创产业园F座,类别：仪器仪表;仪器仪表配附件;其他仪器仪表配附件,其他,2026-01-17,2026-01-17,山东华锐影像设备有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
291,供应代理德国staiger喷墨打印机 双稳态电磁阀 先导式安全阀,喷墨打印机,2354.0,赫尔纳贸 ull有限公司,辽宁省大连保税区海航路9号三楼,类别：五金机电;阀门;电磁阀,其他,2026-01-17,2026-01-17,赫尔纳贸 ull有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
292,爱普生彩色喷墨打印机 L3556 L3558 高速无线复印扫描一体机,喷墨打印机,2848.0,阜阳菲勒科技有限公司,安徽省阜阳市颍上县慎城镇迎宾大道管仲新村第三排30号,类别：办公文教;办公设备;喷墨打印机,其他,2026-01-17,2026-01-17,阜阳菲勒科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
293,德国REINER喷墨打印机墨盒JETSTAMP990 操作简便,喷墨打印机,11900.0,天津英特格智能科技有限公司,天津市西青经济技术开发区赛达新兴产业园F1座601室（策无忧（天津）商务秘书有限公司托管第168号）,类别：办公文教;办公设备;喷墨打印机,其他,2026-01-17,2026-01-17,天津英特格智能科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
294,衬塑管道基体碳素钢管 内衬热塑性工程塑料 防腐抗压,塑料材料,,河北恒泰管道装备制造有限公司,盐山县城西五里窑工业区；（经营场所：盐山县经济开发区正港园区）,类别：橡胶塑料;工程塑料;其他PA/尼龙,其他,2026-01-17,2026-01-17,河北恒泰管道装备制造有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
295,PETG T110 耐高温 高透明 挤出注塑级 韩国SK 共聚聚酯塑胶材料,塑料材料,36.0,东莞市利隆工程塑料有限公司,东莞市常平镇漱新村大京九塑胶原料市场塑通三路373号,类别：橡胶塑料;工程塑料;PETG,其他,2026-01-17,2026-01-17,东莞市利隆工程塑料有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
296,ASA防腐树脂瓦 农村自建房别墅屋檐专用 农业温室隔热塑料材料,塑料材料,8.0,佛山市弘骏建材科技有限公司,佛山市南海区狮山镇小塘狮岭大珠江村广云路自编A2号厂房（住所申报）,类别：建材家装;瓦;古建筑瓦,其他,2026-01-17,2026-01-17,佛山市弘骏建材科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
297,厂家批发树脂瓦 一体瓦别墅屋檐景观亭用 农业温室隔热塑料材料,塑料材料,10.0,佛山市南海鹰拓建材有限公司,佛山市南海区狮山镇官窑官里路17号首层之一（住所申报）,类别：建材家装;瓦;古建筑瓦,其他,2026-01-17,2026-01-17,佛山市南海鹰拓建材有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
298,美特本色黑色TPV颗粒TPU环保标准料注塑挤出加工全国供应,塑料材料,25.0,张家港市美特高分子材料有限公司,张家港市金港镇晨港路8号,类别：橡胶塑料;热塑性弹性体;TPV,其他,2026-01-17,2026-01-17,张家港市美特高分子材料有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
299,日本出光 PC树脂 URC2501 聚碳酸酯塑料材料销售,塑料材料,33.0,上海沃成盈贸易有限公司,上海市奉贤区南桥镇八字桥路1919号2幢12层,类别：橡胶塑料;工程塑料;PC,其他,2026-01-17,2026-01-17,上海沃成盈贸易有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
300,基础创新PEI 4001-7402耐磨增强注塑塑料材料,塑料材料,136.0,东莞市天之鸿塑化有限公司,广东东莞,类别：橡胶塑料;工程塑料;PEI,其他,2026-01-17,2026-01-17,东莞市天之鸿塑化有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
301,韩国LG化学 PC Lupoy 1201-15 低粘度聚碳酸酯塑料材料代理商,塑料材料,20.0,东莞市华韵塑胶原料有限公司,广东省东莞市樟木头镇先威路68号之一塑金塑胶商业中心8栋214房,类别：橡胶塑料;工程塑料;PC,其他,2026-01-17,2026-01-17,东莞市华韵塑胶原料有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
302,美国安特普 PPA塑料材料 4085 A TFE 15 自润滑 高温尼龙塑料,塑料材料,40.0,上海靓润国际贸易有限公司,上海市青浦区盈顺路715号2幢3层C区3731室,类别：橡胶塑料;工程塑料;PA12,其他,2026-01-17,2026-01-17,上海靓润国际贸易有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
303,注塑级 PEI 基础创新塑 ull 8015-BR3218 高流动 低烟雾 塑料材料,塑料材料,48.5,东莞市开源塑胶原料有限公司,广东省东莞市樟木头镇百果洞南区十七巷18号401房,类别：橡胶塑料;工程塑料;PEI,其他,2026-01-17,2026-01-17,东莞市开源塑胶原料有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
304,ABS 日本东丽 470Y 耐热级塑料 高性能工程塑料材料,塑料材料,22.0,东莞市铭汇塑胶有限公司,广东东莞,类别：橡胶塑料;通用塑料;ABS,其他,2026-01-17,2026-01-17,东莞市铭汇塑胶有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
305,沙伯基础 原GE PPO WCD891B 聚苯醚塑料材料代理商,塑料材料,25.0,苏州腾杰诚国际贸易有限公司,陆家镇陆丰东路3号仕泰隆模具城9号楼12室,类别：橡胶塑料;工程塑料;PPO,其他,2026-01-17,2026-01-17,苏州腾杰诚国际贸易有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
306,TOTTE聚碳酸酯PC 乐天化学PC-1100U 注塑级 耐候 塑料材料,塑料材料,20.7,上海塑之美高分子材料有限公司,上海市青浦区练塘镇章练塘路588弄15号1幢1层,类别：橡胶塑料;工程塑料;PC,其他,2026-01-17,2026-01-17,上海塑之美高分子材料有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
307,美国首诺 PA66树脂 Vydyne R633H01 聚酰胺66塑料材料厂商,塑料材料,29.21,上海钊禾塑化有限公司,上海市奉贤区肖塘路255弄10号2层,类别：橡胶塑料;工程塑料;PA66,其他,2026-01-17,2026-01-17,上海钊禾塑化有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
308,PCK-1300日本帝人透明级抗冲击注塑级塑料材料供应,塑料材料,18.0,上海沙吧克国际贸易有限公司,上海市青浦区城中北路880号2层B区207室,类别：橡胶塑料;工程塑料;PC,其他,2026-01-17,2026-01-17,上海沙吧克国际贸易有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
309,PBT GF30 工程塑料 高刚性料 高性能工程材料 冲击性能增强,塑料材料,13.8,苏州普特思电子材料有限公司,昆山开发区莲创商务大厦1#303号,类别：橡胶塑料;工程塑料;PBT,其他,2026-01-17,2026-01-17,苏州普特思电子材料有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
310,沙伯基础品牌PC FL920透明注塑级标准塑料材料,塑料材料,35.0,东莞市铭宏塑料科技有限公司,广东东莞,类别：橡胶塑料;工程塑料;PC,其他,2026-01-17,2026-01-17,东莞市铭宏塑料科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
311,阻燃pa66塑料 瑞士EMS PA66 TSG-35 高流动性电子电气塑料材料,塑料材料,29.5,苏州丰聚特塑化有限公司,昆山市陆家镇陆丰东路3号仕泰隆模具城F区5号,类别：橡胶塑料;工程塑料;PA66,电子,2026-01-17,2026-01-17,苏州丰聚特塑化有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
312,ABS塑料 TAIRILAC®台化AG15E1-H 通用级 高光泽 高刚性 性价比材料,塑料材料,12.8,东莞市华鲲塑胶原料有限公司,广东省东莞市樟木头镇先威路75号4栋111室,类别：橡胶塑料;通用塑料;ABS,其他,2026-01-17,2026-01-17,东莞市华鲲塑胶原料有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
313,ULTEM PEI 基础创新塑 ull 2400 注塑级 40%玻纤增强 阻燃 电子材料,塑料材料,117.0,阳江鑫汇达塑胶有限公司,阳西县县城宋康西路1号源河鸿景商住小区四区一期3栋26号铺（住所申报）,类别：橡胶塑料;工程塑料;PEI,电子,2026-01-17,2026-01-17,阳江鑫汇达塑胶有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
314,基础创新塑料PC 945-701 抗冲击 无卤阻燃 耐高温 工业部件材料,塑料材料,23.0,上海优诚国际贸易有限公司,上海市金山区荔浦路135弄38号1幢三层304室D,类别：橡胶塑料;工程塑料;PC,其他,2026-01-17,2026-01-17,上海优诚国际贸易有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
315,聚酰亚胺树脂批发 高硬度 绝缘阻燃航天级专用材料 特种工程塑料 泛特,塑料材料,30.0,南京泛特特种材料有限公司,江苏省南京市六合区龙池街道雄州南路399号恒盛园区415幢9、10号,类别：橡胶塑料;工程塑料;其他工程塑料,其他,2026-01-17,2026-01-17,南京泛特特种材料有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
316,PC 121R-701基础创新塑料 低粘度 高冲击 聚碳酸酯材料,塑料材料,17.0,上海和宏诚塑胶科技有限公司,上海市奉贤区南桥镇八字桥路1919号2幢12层,类别：橡胶塑料;工程塑料;PC,其他,2026-01-17,2026-01-17,上海和宏诚塑胶科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
317,PHA塑料 生物降解材料PHBV粉末 加工领域宽 韧性大 羟基丁酸共聚物,塑料材料,69.0,北京美斯顿科技开发有限公司,北京市朝阳区关东店北街核桃园30号4幢5层505室,类别：橡胶塑料;工程塑料;聚苯酯/PHB,其他,2026-01-17,2026-01-17,北京美斯顿科技开发有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
318,PA66 基础创新塑 ull RFL-4548 RCL-4536 BK 注塑级 增强材料,塑料材料,43.0,东莞市铭盛塑胶原料有限公司,广东省东莞市常平镇塑通路四街401号215室,类别：橡胶塑料;工程塑料;PA66,其他,2026-01-17,2026-01-17,东莞市铭盛塑胶原料有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
319,基础创新塑料 琥珀色 PEI塑胶颗粒 高抗冲 高耐热 金属代用材料,塑料材料,80.0,东莞市亿思科塑胶有限公司,广东省东莞市常平镇塑兴街56号,类别：橡胶塑料;工程塑料;PEI,其他,2026-01-17,2026-01-17,东莞市亿思科塑胶有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
320,PBT K4560 基础创新塑料 注塑级 高冲击 水解稳定 30%玻纤增强材料,塑料材料,22.0,广州玖顺新材料有限公司,广东广州,类别：橡胶塑料;工程塑料;PBT,其他,2026-01-17,2026-01-17,广州玖顺新材料有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
321,厂家供应 阻燃 耐磨 透明PEI塑料 电子电器部件材料 按需改性加工,塑料材料,75.0,东莞市普瑞斯塑胶原料有限公司,广东省东莞市常平镇常马路417号1110室,类别：橡胶塑料;工程塑料;PEI,电子,2026-01-17,2026-01-17,东莞市普瑞斯塑胶原料有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
322,奇美耐候AS塑料PN-117H L150FG 注塑级食品级材料,塑料材料,17.5,东莞市塑铭塑胶原料有限公司,广东东莞,类别：橡胶塑料;工程塑料;苯乙烯-丙烯腈树脂/SAN,其他,2026-01-17,2026-01-17,东莞市塑铭塑胶原料有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
323,彩色复印机 激光胶片打印机 不干胶印刷机 惠佰数科HB-C5000,复印机,10800.0,合肥惠佰数码科技有限公司,浙江省杭州市滨江区乳泉路825号荟鼎智创中心9幢7层,类别：办公文教;办公设备;激光打印机,其他,2026-01-17,2026-01-17,合肥惠佰数码科技有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
324,图片高清百年不掉色 理光打印复印机一体机 可提供上门改装业务,复印机,25000.0,石门县雨林瓷像设备中心,湖南省常德市石门县永兴街道刘家坪社区六组,类别：办公文教;办公设备;激光打印机,其他,2026-01-17,2026-01-17,石门县雨林瓷像设备中心,2026-01-18 13:17:32,2026-01-18 13:17:32
325,专业出租复印机 彩色打印一体机短期长期租赁 免费全包售后服务,复印机,200.0,深圳市诚信达办公设备有限公司,深圳市龙岗区坂田街道南坑社区麒麟路9号4栋极雅致厂房2层203室,类别：办公文教;办公设备;复印机,其他,2026-01-17,2026-01-17,深圳市诚信达办公设备有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
326,得力M221N黑白A3打印机激光大型办公国产复印机,复印机,6999.0,郑州金科密源电子技术有限公司,郑州市金水区东风路82号院20号楼16层96号,类别：办公文教;办公设备;复印机,办公,2026-01-17,2026-01-17,郑州金科密源电子技术有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
327,联想CM7120W 彩色激光打印机一体机/复印机无线网络办公家用A4,复印机,2849.0,北京正方康特信息技术有限公司,北京市海淀区知春路118号知春大厦B座09,类别：办公文教;办公设备;激光打印机,办公,2026-01-17,2026-01-17,北京正方康特信息技术有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
328,京 ull2554ci a3彩色打印机复印机高速扫描一体机商用办公,复印机,21600.0,郑州华旗信息技术有限公司,河南省郑州市高新技术产业开发区莲花街352号联东U谷21号楼305号,类别：办公文教;办公设备;复印机,办公,2026-01-17,2026-01-17,郑州华旗信息技术有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
329,上 海复印机出租 惠普高速A3打印机销售租赁 宝进办公设备,复印机,199.0,上海宝进办公设备有限公司,上海市嘉定区嘉定镇博乐路70号36幢4层J,类别：办公文教;办公设备;复印机,设备,2026-01-17,2026-01-17,上海宝进办公设备有限公司,2026-01-18 13:17:32,2026-01-18 13:17:32
